AnimeID,Title,Type,Episodes,Aired Start,Aired End,Members,Score
1735,Naruto: Shippuuden,TV,500,Feb 2007,Mar 2017,2551987,8.27
38731,Diamond no Ace: Act II,TV,52,Apr 2019,Mar 2020,93434,8.27
38691,Dr. Stone,TV,24,Jul 2019,Dec 2019,1794602,8.27
10087,Fate/Zero,TV,13,Oct 2011,Dec 2011,1529057,8.27
19363,Gin no Saji 2nd Season,TV,11,Jan 2014,Mar 2014,148199,8.27
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,Movie,4,Nov 2019,Nov 2019,27386,8.27
10408,Hotarubi no Mori e,Movie,1,Sep 2011,Sep 2011,838791,8.27
49918,Boku no Hero Academia 6th Season,TV,25,Oct 2022,Mar 2023,696541,8.26
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,Movie,1,Mar 2011,Mar 2011,17546,8.26
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,26,Oct 2007,Apr 2008,363206,8.26
264,Hajime no Ippo: Champion Road,TV,N/A,Apr 2003,Apr 2003,143756,8.26
13125,Shinsekai yori,TV,25,Sep 2012,Mar 2013,791404,8.26
23327,Space☆Dandy 2nd Season,TV,13,Jul 2014,Sep 2014,171877,8.26
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,TV,N/A,Dec 2015,Dec 2015,269361,8.26
2150,Tanoshii Muumin Ikka,TV,78,Apr 1990,Oct 1991,28914,8.26
513,Tenkuu no Shiro Laputa,Movie,1,Aug 1986,Aug 1986,502934,8.26
2685,Tsubasa: Tokyo Revelations,OVA,3,Nov 2007,Mar 2008,97198,8.26
57524,Make Heroine ga Oosugiru!,TV,12,Jul 2024,Sep 2024,199534,8.26
1698,Nodame Cantabile,TV,23,Jan 2007,Jun 2007,319763,8.26
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,10,Jan 2017,Mar 2017,1558745,8.25
31812,Kuroshitsuji Movie: Book of the Atlantic,Movie,1,Jan 2017,Jan 2017,208073,8.25
329,Planetes,TV,26,Oct 2003,Apr 2004,260551,8.25
37520,Dororo,TV,24,Jan 2019,Jun 2019,1268705,8.25
139,Hunter x Hunter: Greed Island Final,OVA,14,Mar 2004,Aug 2004,148529,8.25
2418,Stranger: Mukou Hadan,Movie,1,Sep 2007,Sep 2007,339527,8.25
523,Tonari no Totoro,Movie,1,Apr 1988,Apr 1988,1091931,8.25
44940,World Trigger 3rd Season,TV,14,Oct 2021,Jan 2022,124587,8.25
1033,Sennen Joyuu,Movie,1,Sep 2002,Sep 2002,193708,8.24
50602,Spy x Family Part 2,TV,13,Oct 2022,Dec 2022,980550,8.24
39247,Kobayashi-san Chi no Maid Dragon S,TV,12,Jul 2021,Sep 2021,573209,8.24
34036,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,TV,N/A,Dec 2016,Dec 2016,32117,8.24
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,TV,12,Jul 2023,Sep 2023,621232,8.24
36990,Non Non Biyori Movie: Vacation,Movie,1,Aug 2018,Aug 2018,81052,8.24
52578,Boku no Kokoro no Yabai Yatsu,TV,12,Apr 2023,Jun 2023,341443,8.24
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,TV,11,Jan 2023,Mar 2023,239392,8.24
37989,Golden Kamuy 2nd Season,TV,12,Oct 2018,Dec 2018,213937,8.24
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,TV,26,Apr 2011,Sep 2011,198619,8.24
265,Hajime no Ippo: Mashiba vs. Kimura,OVA,1,Sep 2003,Sep 2003,115776,8.24
28805,Bakemono no Ko,Movie,1,Jul 2015,Jul 2015,433576,8.23
49596,Blue Lock,TV,24,Oct 2022,Mar 2023,744473,8.23
11843,Danshi Koukousei no Nichijou,TV,12,Jan 2012,Mar 2012,841864,8.23
44412,Doupo Cangqiong 4th Season,ONA,24,Mar 2021,Aug 2021,8096,8.23
35111,Haikyuu!! Movie 4: Concept no Tatakai,Movie,1,Sep 2017,Sep 2017,91992,8.23
45577,IDOLiSH7 Third Beat!,TV,13,Jul 2021,Sep 2021,23989,8.23
37055,Youjo Senki Movie,Movie,1,Feb 2019,Feb 2019,294345,8.23
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,TV,25,Oct 2016,Apr 2017,148956,8.23
512,Majo no Takkyuubin,Movie,1,Jul 1989,Jul 1989,608778,8.23
31240,Re:Zero kara Hajimeru Isekai Seikatsu,TV,25,Apr 2016,Sep 2016,2260022,8.23
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,13,Oct 2018,Dec 2018,1792060,8.23
25681,Kamisama Hajimemashita◎,TV,12,Jan 2015,Mar 2015,426882,8.22
15227,Kono Sekai no Katasumi ni,Movie,1,Nov 2016,Nov 2016,193735,8.22
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Movie,1,Oct 2012,Oct 2012,204660,8.22
1842,Major S3,TV,26,Jan 2007,Jun 2007,70622,8.22
585,Mimi wo Sumaseba,Movie,1,Jul 1995,Jul 1995,376622,8.22
5690,Nodame Cantabile Finale,TV,11,Jan 2010,Mar 2010,129616,8.22
2966,Ookami to Koushinryou,TV,13,Jan 2008,Mar 2008,836978,8.22
35838,Shoujo Shuumatsu Ryokou,TV,12,Oct 2017,Dec 2017,359008,8.22
6,Trigun,TV,26,Apr 1998,Sep 1998,782026,8.22
40784,Wu Liuqi: Zui Qiang Fa Xing Shi,ONA,10,Oct 2019,Jan 2020,80642,8.22
55866,Yubisaki to Renren,TV,12,Jan 2024,Mar 2024,253584,8.22
52684,Shen Yin Wangzuo 2nd Season,ONA,130,Nov 2022,N/A,5139,8.21
440,Shoujo Kakumei Utena,TV,39,Apr 1997,Dec 1997,228001,8.21
9863,SKET Dance,TV,77,Apr 2011,Sep 2012,228580,8.21
53393,Tengoku Daimakyou,TV,13,Apr 2023,Jun 2023,525258,8.21
54959,BanG Dream! It's MyGO!!!!!,TV,13,Jun 2023,Sep 2023,23141,8.21
12115,Berserk: Ougon Jidai-hen III - Kourin,Movie,1,Feb 2013,Feb 2013,232094,8.21
38003,Bungou Stray Dogs 3rd Season,TV,12,Apr 2019,Jun 2019,657600,8.21
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Movie,1,Jul 2000,Jul 2000,118126,8.21
38680,Fruits Basket 1st Season,TV,25,Apr 2019,Sep 2019,864551,8.21
16664,Kaguya-hime no Monogatari,Movie,1,Nov 2013,Nov 2013,240165,8.21
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,TV,11,Apr 2023,Jun 2023,913661,8.21
35677,Liz to Aoi Tori,Movie,1,Apr 2018,Apr 2018,147782,8.21
18115,Magi: The Kingdom of Magic,TV,25,Oct 2013,Mar 2014,858470,8.21
627,Major S1,TV,26,Nov 2004,May 2005,103491,8.21
44055,Sasaki to Miyano,TV,12,Jan 2022,Mar 2022,206947,8.21
16894,Kuroko no Basket 2nd Season,TV,25,Oct 2013,Mar 2014,874863,8.20
5460,Meitantei Conan Movie 13: Shikkoku no Chaser,Movie,1,Apr 2009,Apr 2009,61381,8.20
38234,One Piece Movie 14: Stampede,Movie,1,Aug 2019,Aug 2019,200009,8.20
37078,Quanzhi Gaoshou Specials,ONA,3,Apr 2018,May 2018,108423,8.20
35466,ReLIFE: Kanketsu-hen,Special,4,Mar 2018,Mar 2018,409897,8.20
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,TV,N/A,Dec 2018,Dec 2018,228048,8.20
32843,Senki Zesshou Symphogear XV,TV,13,Jul 2019,Sep 2019,40732,8.20
3091,xxxHOLiC◆Kei,TV,13,Apr 2008,Jun 2008,147041,8.20
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,13,Apr 2015,Jun 2015,1090754,8.20
53127,Fate/strange Fake: Whispers of Dawn,TV,N/A,Jul 2023,Jul 2023,83101,8.20
40052,Great Pretender,TV,23,Jul 2020,Dec 2020,687974,8.20
42897,Horimiya,TV,13,Jan 2021,Apr 2021,1449434,8.20
6811,InuYasha: Kanketsu-hen,TV,26,Oct 2009,Mar 2010,290144,8.20
37171,Asobi Asobase,TV,12,Jul 2018,Sep 2018,495761,8.19
813,Dragon Ball Z,TV,291,Apr 1989,Jan 1996,1253557,8.19
1142,Hachimitsu to Clover II,TV,12,Jun 2006,Sep 2006,108516,8.19
1453,Maison Ikkoku,TV,96,Mar 1986,Mar 1988,75893,8.19
40435,Mo Dao Zu Shi Q,ONA,30,Jul 2020,Jan 2021,25285,8.19
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,TV,N/A,Aug 2013,Aug 2013,64246,8.19
49114,Vanitas no Karte Part 2,TV,12,Jan 2022,Apr 2022,295336,8.19
40853,Stand By Me Doraemon 2,Movie,1,Nov 2020,Nov 2020,26027,8.18
6864,xxxHOLiC Rou,OVA,2,Apr 2010,Mar 2011,71103,8.18
49590,Yojouhan Time Machine Blues,ONA,6,Sep 2022,Oct 2022,45389,8.18
34537,Yoru wa Mijikashi Arukeyo Otome,Movie,1,Apr 2017,Apr 2017,130728,8.18
7674,Bakuman.,TV,25,Oct 2010,Apr 2011,631602,8.18
34636,Ballroom e Youkoso,TV,24,Jul 2017,Dec 2017,343690,8.18
32867,Bungou Stray Dogs 2nd Season,TV,12,Oct 2016,Dec 2016,884372,8.18
52215,Chi.: Chikyuu no Undou ni Tsuite,TV,25,Oct 2024,N/A,49358,8.18
10800,Chihayafuru,TV,25,Oct 2011,Mar 2012,471278,8.18
36946,Dragon Ball Super: Broly,Movie,1,Dec 2018,Dec 2018,421548,8.18
22297,Fate/stay night: Unlimited Blade Works,TV,12,Oct 2014,Dec 2014,1094616,8.18
18617,Girls & Panzer Movie,Movie,1,Nov 2015,Nov 2015,109649,8.18
35110,Haikyuu!! Movie 3: Sainou to Sense,Movie,1,Sep 2017,Sep 2017,95188,8.18
138,Hunter x Hunter: Greed Island,OVA,8,Feb 2003,Apr 2003,160490,8.18
186,Initial D Second Stage,TV,13,Oct 1999,Jan 2000,229140,8.18
558,Major S2,TV,26,Dec 2005,Jun 2006,73319,8.18
3226,Major S4,TV,26,Jan 2008,Jun 2008,66771,8.18
40729,Nomad: Megalo Box 2,TV,13,Apr 2021,Jun 2021,206801,8.18
23623,Non Non Biyori Repeat,TV,12,Jul 2015,Sep 2015,204495,8.18
7791,K-On!!,TV,26,Apr 2010,Sep 2010,711577,8.17
49909,Kotarou wa Hitorigurashi,ONA,10,Mar 2022,Mar 2022,164322,8.17
18195,Little Busters! Refrain,TV,13,Oct 2013,Dec 2013,169368,8.17
37514,Made in Abyss Movie 1: Tabidachi no Yoake,Movie,1,Jan 2019,Jan 2019,135898,8.17
235,Meitantei Conan,TV,N/A,Jan 1996,N/A,356655,8.17
32005,Meitantei Conan Movie 20: Junkoku no Nightmare,Movie,1,Apr 2016,Apr 2016,43316,8.17
33674,No Game No Life: Zero,Movie,1,Jul 2017,Jul 2017,890618,8.17
48736,Sono Bisque Doll wa Koi wo Suru,TV,12,Jan 2022,Mar 2022,1121940,8.17
40911,Yuukoku no Moriarty,TV,11,Oct 2020,Dec 2020,448563,8.17
49052,Ao Ashi,TV,24,Apr 2022,Sep 2022,223659,8.17
1519,Black Lagoon: The Second Barrage,TV,12,Oct 2006,Dec 2006,531410,8.17
55357,Bocchi the Rock! Movie,Movie,2,Jun 2024,Aug 2024,58968,8.17
232,Cardcaptor Sakura,TV,70,Apr 1998,Mar 2000,448146,8.17
38088,Digimon Adventure: Last Evolution Kizuna,Movie,1,Feb 2020,Feb 2020,46397,8.17
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,Movie,4,Oct 2019,Oct 2019,26776,8.17
39166,Girls & Panzer: Saishuushou Part 3,Movie,1,Mar 2021,Mar 2021,29851,8.17
44042,Holo no Graffiti,ONA,N/A,May 2019,N/A,56572,8.17
54856,Horimiya: Piece,TV,13,Jul 2023,Sep 2023,356990,8.17
18,Initial D Fourth Stage,TV,24,Apr 2004,Feb 2006,195742,8.17
47,Akira,Movie,1,Jul 1988,Jul 1988,877032,8.16
962,Aria the Natural,TV,26,Apr 2006,Sep 2006,81126,8.16
55655,Cang Yuan Tu,ONA,26,Jun 2023,Dec 2023,2835,8.16
40852,Dr. Stone: Stone Wars,TV,11,Jan 2021,Mar 2021,1079905,8.16
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,Movie,1,Oct 2017,Oct 2017,468034,8.16
1889,Higurashi no Naku Koro ni Kai,TV,24,Jul 2007,Dec 2007,487801,8.16
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",OVA,1,Dec 2016,Dec 2016,67751,8.16
50709,Lycoris Recoil,TV,13,Jul 2022,Sep 2022,523517,8.16
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,Movie,1,Jan 2021,Jan 2021,37731,8.16
853,Ouran Koukou Host Club,TV,26,Apr 2006,Sep 2006,1149670,8.16
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,Movie,1,Sep 2008,Sep 2008,169819,8.16
54029,Wu Liuqi: Anying Suming,ONA,10,Jan 2023,Mar 2023,25969,8.16
49574,Yi Nian Yong Heng: Chuan Cheng Pian,ONA,54,Jul 2022,Jul 2023,7043,8.16
56738,Shinigami Bocchan to Kuro Maid 3rd Season,TV,12,Apr 2024,Jun 2024,53587,8.15
53888,Spy x Family Movie: Code: White,Movie,1,Dec 2023,Dec 2023,162704,8.15
38481,Toaru Kagaku no Railgun T,TV,25,Jan 2020,Sep 2020,238974,8.15
48549,Dr. Stone: New World,TV,11,Apr 2023,Jun 2023,496502,8.15
50612,Dr. Stone: Ryuusui,TV,N/A,Jul 2022,Jul 2022,314265,8.15
41361,Eiga Daisuki Pompo-san,Movie,1,Jun 2021,Jun 2021,53079,8.15
1430,Lupin III: Cagliostro no Shiro,Movie,1,Dec 1979,Dec 1979,119776,8.15
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,OVA,1,Mar 2022,Mar 2022,23129,8.15
3701,Kaiba,TV,12,Apr 2008,Jul 2008,156329,8.14
55701,Kimetsu no Yaiba: Hashira Geiko-hen,TV,8,May 2024,Jun 2024,534614,8.14
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,Movie,1,Apr 2015,Apr 2015,267607,8.14
9890,Major: Message,OVA,1,Dec 2010,Dec 2010,31454,8.14
30503,Noragami Aragoto,TV,13,Oct 2015,Dec 2015,1482806,8.14
58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",TV,25,Oct 2024,N/A,98144,8.14
37430,Tensei shitara Slime Datta Ken,TV,24,Oct 2018,Mar 2019,1506952,8.14
31715,Working!!! Lord of the Takanashi,Special,1,Mar 2016,Mar 2016,104540,8.14
34572,Black Clover,TV,170,Oct 2017,Mar 2021,1732524,8.14
28223,Death Parade,TV,12,Jan 2015,Mar 2015,1811321,8.14
3371,Ginga Eiyuu Densetsu Gaiden,OVA,24,Feb 1998,Sep 1998,24964,8.14
37962,IDOLiSH7 Second Beat!,TV,15,Apr 2020,Dec 2020,32912,8.14
39792,Eizouken ni wa Te wo Dasu na!,TV,12,Jan 2020,Mar 2020,345258,8.13
49053,Given: Uragawa no Sonzai,OVA,1,Dec 2021,Dec 2021,92111,8.13
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Movie,1,Dec 2003,Dec 2003,75812,8.13
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,TV,13,Apr 2019,Aug 2019,24334,8.13
35857,Lupin III: Part 5,TV,24,Apr 2018,Sep 2018,45603,8.13
11597,Nisemonogatari,TV,11,Jan 2012,Mar 2012,744317,8.13
4477,Nodame Cantabile: Paris-hen,TV,11,Oct 2008,Dec 2008,126584,8.13
721,Princess Tutu,TV,38,Aug 2002,May 2003,173825,8.13
1827,Seirei no Moribito,TV,26,Apr 2007,Sep 2007,223057,8.13
28171,Shokugeki no Souma,TV,24,Apr 2015,Sep 2015,1674276,8.13
50416,Skip to Loafer,TV,12,Apr 2023,Jun 2023,287262,8.12
53411,Buddy Daddies,TV,12,Jan 2023,Apr 2023,298598,8.12
239,Gankutsuou,TV,24,Oct 2004,Mar 2005,255291,8.12
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,Special,1,Apr 2015,Apr 2015,42293,8.12
40421,Given Movie 1,Movie,1,Aug 2020,Aug 2020,244683,8.12
50528,Golden Kamuy 4th Season,TV,13,Oct 2022,Jun 2023,102617,8.12
36296,Hinamatsuri,TV,12,Apr 2018,Jun 2018,525810,8.12
1604,Katekyou Hitman Reborn!,TV,203,Oct 2006,Sep 2010,565864,8.12
16662,Kaze Tachinu,Movie,1,Jul 2013,Jul 2013,351813,8.12
50380,Paripi Koumei,TV,12,Apr 2022,Jun 2022,307485,8.12
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,TV,24,Apr 2014,Sep 2014,1255433,8.11
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,ONA,12,Dec 2021,Dec 2021,530077,8.11
14713,Kamisama Hajimemashita,TV,13,Oct 2012,Dec 2012,675328,8.11
8129,Kuragehime,TV,11,Oct 2010,Dec 2010,246010,8.11
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,Movie,1,Jul 2012,Jul 2012,24756,8.11
1364,Meitantei Conan Movie 05: Tengoku e no Countdown,Movie,1,Apr 2001,Apr 2001,65470,8.11
6467,Meitantei Conan Movie 14: Tenkuu no Lost Ship,Movie,1,Apr 2010,Apr 2010,58783,8.11
12859,One Piece Film: Z,Movie,1,Dec 2012,Dec 2012,292610,8.11
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,TV,N/A,Aug 2012,Aug 2012,71877,8.11
54650,Precure All Stars Movie F,Movie,1,Sep 2023,Sep 2023,3246,8.11
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,ONA,6,Dec 2019,Dec 2019,230094,8.11
51335,Shen Yin Wangzuo,ONA,26,Apr 2022,Sep 2022,7950,8.11
21469,Stand By Me Doraemon,Movie,1,Aug 2014,Aug 2014,57242,8.11
18689,Diamond no Ace,TV,75,Oct 2013,Mar 2015,251254,8.11
56894,Dragon Ball Daima,TV,N/A,Oct 2024,N/A,64662,8.11
121,Fullmetal Alchemist,TV,51,Oct 2003,Oct 2004,1494780,8.11
15059,Initial D Fifth Stage,TV,14,Nov 2012,May 2013,156470,8.11
30370,Akatsuki no Yona OVA,OVA,3,Sep 2015,Dec 2016,138405,8.10
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,Movie,1,Jan 2018,Jan 2018,280524,8.10
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,Special,1,Nov 2015,Nov 2015,35273,8.10
2581,Kidou Senshi Gundam 00,TV,25,Oct 2007,Mar 2008,224017,8.10
30831,Kono Subarashii Sekai ni Shukufuku wo!,TV,10,Jan 2016,Mar 2016,2019777,8.10
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,TV,N/A,Sep 2006,Sep 2006,102474,8.10
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,OVA,3,Sep 2016,Sep 2017,288005,8.10
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,OVA,13,Feb 2011,Jul 2011,77217,8.10
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Movie,1,Apr 2016,Apr 2016,12020,8.10
2236,Toki wo Kakeru Shoujo,Movie,1,Jul 2006,Jul 2006,804607,8.10
339,Serial Experiments Lain,TV,13,Jul 1998,Sep 1998,811232,8.09
28025,Tsukimonogatari,TV,N/A,Dec 2014,Dec 2014,425996,8.09
52826,Tsurune: Tsunagari no Issha,TV,13,Jan 2023,Mar 2023,59483,8.09
55809,Xian Ni,ONA,76,Sep 2023,N/A,3606,8.10
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,TV,13,Jul 2022,Sep 2022,687291,8.09
3702,Detroit Metal City,OVA,12,Aug 2008,Oct 2008,215952,8.09
6746,Durarara!!,TV,24,Jan 2010,Jun 2010,1431210,8.09
16918,Gin no Saji,TV,11,Jul 2013,Sep 2013,299310,8.09
50587,Gridman Universe,Movie,1,Mar 2023,Mar 2023,31559,8.09
12069,Hajime no Ippo: Boxer no Kobushi,Special,1,Mar 2003,Mar 2003,58201,8.09
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,TV,12,Apr 2020,Jun 2020,223975,8.09
46569,Jigokuraku,TV,13,Apr 2023,Jul 2023,750924,8.09
6336,Kidou Senshi Gundam Unicorn,OVA,7,Mar 2010,Jun 2014,101448,8.09
31051,Kuroko no Basket: Saikou no Present desu,Special,1,Dec 2015,Dec 2015,110497,8.09
302,Mirai Shounen Conan,TV,26,Apr 1978,Oct 1978,52656,8.09
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,TV,25,Apr 2024,Sep 2024,210768,8.09
4938,Tsubasa: Shunraiki,OVA,2,Mar 2009,May 2009,63286,8.08
34076,Uchouten Kazoku 2,TV,12,Apr 2017,Jun 2017,65960,8.08
1382,Yuusha-Ou GaoGaiGar Final,OVA,8,Jan 2000,Mar 2003,11124,8.08
23283,Zankyou no Terror,TV,11,Jul 2014,Sep 2014,1197220,8.08
24833,Ansatsu Kyoushitsu,TV,22,Jan 2015,Jun 2015,2071688,8.08
3901,Baccano! Specials,Special,3,Feb 2008,May 2008,181380,8.08
49709,Fumetsu no Anata e Season 2,TV,20,Oct 2022,Mar 2023,293071,8.08
3016,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,Movie,1,Dec 1993,Dec 1993,35966,8.08
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,Special,1,Sep 2005,Sep 2005,57524,8.08
30364,Haikyuu!! Movie 2: Shousha to Haisha,Movie,1,Sep 2015,Sep 2015,99514,8.08
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,OVA,2,Nov 2013,Nov 2013,14835,8.08
33486,Boku no Hero Academia 2nd Season,TV,25,Apr 2017,Sep 2017,2578640,8.07
54789,Boku no Hero Academia 7th Season,TV,21,May 2024,Oct 2024,321128,8.07
10643,Gintama: Dai Hanseikai,Special,1,Mar 2010,Mar 2010,39108,8.07
38081,Girls & Panzer: Saishuushou Part 2,Movie,1,Jun 2019,Jun 2019,39271,8.07
135,Hikaru no Go,TV,75,Oct 2001,Mar 2003,141738,8.07
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,TV,10,Apr 2022,Jun 2022,167118,8.07
39198,Kanata no Astra,TV,12,Jul 2019,Sep 2019,316606,8.07
3927,Kidou Senshi Gundam 00 Second Season,TV,25,Oct 2008,Mar 2009,154529,8.07
50796,Kimi wa Houkago Insomnia,TV,13,Apr 2023,Jul 2023,228004,8.07
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,OVA,1,Sep 2005,Sep 2005,41569,8.07
31658,Kuroko no Basket Movie 4: Last Game,Movie,1,Mar 2017,Mar 2017,317930,8.07
48895,Overlord IV,TV,13,Jul 2022,Sep 2022,561427,8.07
40080,Quanzhi Gaoshou: Dianfeng Rongyao,Movie,1,Aug 2019,Aug 2019,52642,8.07
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",TV,25,Oct 2023,Mar 2024,320122,8.07
32282,Shokugeki no Souma: Ni no Sara,TV,13,Jul 2016,Sep 2016,1157784,8.07
4722,Skip Beat!,TV,25,Oct 2008,Mar 2009,274781,8.07
53887,Spy x Family Season 2,TV,12,Oct 2023,Dec 2023,536660,8.06
4224,Toradora!,TV,25,Oct 2008,Mar 2009,2249254,8.06
42941,Uma Musume: Pretty Derby Season 2,TV,13,Jan 2021,Mar 2021,54861,8.06
58689,Yuanshen: Jinzhong Ge,ONA,1,Apr 2024,Apr 2024,4722,8.06
1471,City Hunter 2,TV,63,Apr 1988,Jul 1989,28229,8.06
51836,Douluo Dalu II: Jueshi Tangmen,ONA,104,Jun 2023,N/A,4412,8.06
3665,Ginga Eiyuu Densetsu Gaiden (1999),OVA,28,Dec 1999,Jul 2000,20934,8.06
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,Movie,4,Sep 2019,Sep 2019,30845,8.06
12189,Hyouka,TV,22,Apr 2012,Sep 2012,1404951,8.06
51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,ONA,12,Sep 2022,Sep 2022,280621,8.06
18661,Kamisama Hajimemashita OVA,OVA,2,Aug 2013,Aug 2013,137176,8.06
56980,Karasu wa Aruji wo Erabanai,TV,20,Apr 2024,Sep 2024,39048,8.06
31251,Kidou Senshi Gundam: Tekketsu no Orphans,TV,25,Oct 2015,Mar 2016,251797,8.06
22145,Kuroshitsuji: Book of Circus,TV,10,Jul 2014,Sep 2014,417931,8.06
851,Kyou kara Ore wa!!,OVA,10,Apr 1993,Dec 1997,36009,8.06
35062,Mahoutsukai no Yome,TV,24,Oct 2017,Mar 2018,957614,8.06
1367,Meitantei Conan Movie 08: Ginyoku no Magician,Movie,1,Apr 2004,Apr 2004,58431,8.06
21419,Meitantei Conan Movie 18: Ijigen no Sniper,Movie,1,Apr 2014,Apr 2014,44958,8.06
4155,One Piece Film: Strong World,Movie,1,Dec 2009,Dec 2009,261848,8.06
13759,Sakura-sou no Pet na Kanojo,TV,24,Oct 2012,Mar 2013,1269854,8.06
1486,Kodomo no Omocha (TV),TV,102,Apr 1996,Mar 1998,71374,8.05
237,Koukyoushihen Eureka Seven,TV,50,Apr 2005,Apr 2006,442599,8.05
11771,Kuroko no Basket,TV,25,Apr 2012,Sep 2012,1233201,8.05
23317,Kuroshitsuji: Book of Murder,OVA,2,Jan 2015,Feb 2015,256133,8.05
49320,Meitantei Conan Movie 25: Halloween no Hanayome,Movie,1,Apr 2022,Apr 2022,16877,8.05
19815,No Game No Life,TV,12,Apr 2014,Jun 2014,2443716,8.05
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,OVA,13,Nov 2002,Jul 2003,58891,8.05
44218,Tunshi Xingkong,ONA,26,Nov 2020,May 2021,9054,8.05
40907,World Trigger 2nd Season,TV,12,Jan 2021,Apr 2021,158724,8.05
24277,Yowamushi Pedal: Grande Road,TV,24,Oct 2014,Mar 2015,142998,8.05
6547,Angel Beats!,TV,13,Apr 2010,Jun 2010,2108932,8.05
2025,Darker than Black: Kuro no Keiyakusha,TV,25,Apr 2007,Sep 2007,964183,8.05
38668,Dorohedoro,TV,12,Jan 2020,Mar 2020,571117,8.05
27833,Durarara!!x2 Ketsu,TV,12,Jan 2016,Mar 2016,385774,8.05
29755,Haikyuu!! Movie 1: Owari to Hajimari,Movie,1,Jul 2015,Jul 2015,108384,8.05
66,Azumanga Daiou The Animation,TV,26,Apr 2002,Oct 2002,379936,8.04
27821,Fate/stay night: Unlimited Blade Works Prologue,TV,N/A,Oct 2014,Oct 2014,327784,8.04
268,Golden Boy,OVA,6,Oct 1995,Jun 1996,415609,8.04
8425,Gosick,TV,24,Jan 2011,Jul 2011,565925,8.04
21557,Omoide no Marnie,Movie,1,Jul 2014,Jul 2014,309726,8.04
1943,Paprika,Movie,1,Nov 2006,Nov 2006,560505,8.04
31149,Persona 3 the Movie 4: Winter of Rebirth,Movie,1,Jan 2016,Jan 2016,77737,8.04
1559,Shijou Saikyou no Deshi Kenichi,TV,50,Oct 2006,Sep 2007,309228,8.04
